Origin,Year,Month,Cancelled,Cancelled,Delayed,Delayed,TotalFlights,DepDelay,ArrDelay,Distance,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
LIT,2008,8,16.0,0.011967090501121914,495.0,0.37023186237845923,1337.0,10.305071915215745,8.232169954476479,448.72251308900525,20.9765625,3.35546875,15.34765625,0.0,25.04296875
LIT,2008,9,18.0,0.015463917525773196,298.0,0.25601374570446733,1164.0,4.194589877835951,2.256993006993007,435.28951890034364,16.408163265306122,2.945578231292517,13.591836734693878,0.0,20.523809523809526
LIT,2008,10,8.0,0.006791171477079796,339.0,0.28777589134125636,1178.0,4.32991452991453,1.976027397260274,434.6307300509338,19.374193548387098,0.25161290322580643,13.651612903225807,0.0,19.06451612903226
LIT,2008,11,4.0,0.00312256049960968,384.0,0.2997658079625293,1281.0,4.685982772122161,1.0345098039215685,440.37080405932863,13.077777777777778,0.48333333333333334,15.344444444444445,0.0,22.072222222222223
LIT,2008,12,56.0,0.04317656129529684,635.0,0.48959136468774095,1297.0,20.338424437299036,19.83589329021827,442.22282189668465,10.349009900990099,2.9752475247524752,15.457920792079207,0.03712871287128713,41.26237623762376
LMT,2008,7,1.0,0.02127659574468085,19.0,0.40425531914893614,47.0,20.32608695652174,31.304347826086957,315.0,0.0,0.0,80.83333333333333,0.0,0.0
LMT,2008,8,1.0,0.016129032258064516,21.0,0.3387096774193548,62.0,26.19672131147541,31.24590163934426,315.0,41.72222222222222,0.0,68.83333333333333,0.0,0.0
LMT,2008,9,2.0,0.03333333333333333,4.0,0.06666666666666667,60.0,-4.724137931034483,-3.2413793103448274,315.0,13.833333333333334,3.8333333333333335,14.0,0.0,0.0
LMT,2008,10,0.0,0.0,29.0,0.28431372549019607,102.0,6.411764705882353,1.6336633663366336,285.5882352941176,0.7368421052631579,0.0,40.8421052631579,0.0,11.421052631578947
LMT,2008,11,3.0,0.02564102564102564,53.0,0.452991452991453,117.0,33.30701754385965,29.73873873873874,274.35897435897436,23.775,6.35,24.475,0.0,43.3
LMT,2008,12,11.0,0.08943089430894309,62.0,0.5040650406504065,123.0,28.256637168141594,29.675675675675677,277.1951219512195,12.018867924528301,0.0,24.037735849056602,0.0,33.490566037735846
LNK,2008,1,25.0,0.09259259259259259,70.0,0.25925925925925924,270.0,12.579591836734695,12.689795918367347,464.6703703703704,7.7924528301886795,0.0,63.15094339622642,0.0,21.471698113207548
LNK,2008,2,24.0,0.10480349344978165,77.0,0.33624454148471616,229.0,14.93658536585366,15.083333333333334,480.1921397379913,6.0701754385964914,0.0,44.31578947368421,0.0,26.280701754385966
LNK,2008,3,12.0,0.048582995951417005,70.0,0.2834008097165992,247.0,11.451063829787234,10.74468085106383,480.02834008097165,7.428571428571429,5.346938775510204,37.95918367346939,0.0,32.61224489795919
LNK,2008,4,3.0,0.011278195488721804,65.0,0.24436090225563908,266.0,10.243346007604563,10.538167938931299,473.7518796992481,9.851851851851851,0.0,51.925925925925924,0.0,19.555555555555557
LNK,2008,5,3.0,0.008797653958944282,93.0,0.2727272727272727,341.0,8.044378698224852,6.970326409495549,445.16715542521996,2.9516129032258065,0.5967741935483871,34.87096774193548,0.0,31.838709677419356
LNK,2008,6,7.0,0.02527075812274368,112.0,0.4043321299638989,277.0,19.585185185185185,20.12962962962963,470.91696750902526,3.869047619047619,2.3333333333333335,50.273809523809526,1.0595238095238095,21.345238095238095
LNK,2008,7,4.0,0.016877637130801686,82.0,0.3459915611814346,237.0,16.175965665236053,15.051502145922747,449.28270042194094,17.363636363636363,4.1454545454545455,41.03636363636364,0.0,26.4
LNK,2008,8,0.0,0.0,41.0,0.1659919028340081,247.0,1.3400809716599191,-1.3360655737704918,461.5506072874494,16.413793103448278,1.5517241379310345,42.827586206896555,0.0,7.586206896551724
LNK,2008,9,1.0,0.0041841004184100415,42.0,0.17573221757322174,239.0,2.533613445378151,-1.021097046413502,478.0460251046025,2.5416666666666665,0.0,62.958333333333336,0.0,17.583333333333332
LNK,2008,10,3.0,0.012711864406779662,37.0,0.15677966101694915,236.0,-1.3690987124463518,-4.8927038626609445,480.6525423728813,0.0,2.3846153846153846,42.84615384615385,0.0,18.307692307692307
LNK,2008,11,0.0,0.0,49.0,0.22580645161290322,217.0,3.3870967741935485,2.027906976744186,480.4700460829493,3.03125,0.0,39.84375,0.0,24.25
LNK,2008,12,9.0,0.03896103896103896,114.0,0.4935064935064935,231.0,28.445945945945947,31.87727272727273,479.4935064935065,4.625,5.325,28.7375,0.0,53.75
LRD,2008,1,4.0,0.023668639053254437,77.0,0.4556213017751479,169.0,12.212121212121213,13.823170731707316,366.4852071005917,11.119047619047619,6.380952380952381,15.285714285714286,0.0,28.857142857142858
LRD,2008,2,2.0,0.0125,46.0,0.2875,160.0,6.993670886075949,4.930379746835443,364.9375,6.266666666666667,1.8,7.266666666666667,0.03333333333333333,33.43333333333333
LRD,2008,3,9.0,0.05142857142857143,57.0,0.32571428571428573,175.0,14.475903614457831,14.292682926829269,363.7085714285714,37.1875,0.0,30.96875,0.0,25.8125
LRD,2008,4,1.0,0.005917159763313609,52.0,0.3076923076923077,169.0,8.904761904761905,9.386904761904763,364.8343195266272,17.393939393939394,0.0,6.0,0.0,36.121212121212125
LRD,2008,5,1.0,0.005780346820809248,55.0,0.3179190751445087,173.0,6.47093023255814,6.633720930232558,364.4335260115607,4.303030303030303,1.2121212121212122,19.424242424242426,0.0,29.484848484848484
LRD,2008,6,3.0,0.01744186046511628,55.0,0.31976744186046513,172.0,7.928994082840236,8.47337278106509,363.72093023255815,24.2,0.0,19.2,0.0,20.5
LRD,2008,7,3.0,0.01694915254237288,43.0,0.24293785310734464,177.0,4.890804597701149,4.517241379310345,363.52542372881356,26.678571428571427,0.0,10.321428571428571,0.0,17.785714285714285
LRD,2008,8,4.0,0.022857142857142857,42.0,0.24,175.0,5.192982456140351,6.543859649122807,363.7085714285714,1.1666666666666667,0.8,30.733333333333334,0.0,25.833333333333332
LRD,2008,9,6.0,0.036585365853658534,31.0,0.18902439024390244,164.0,-1.5,-2.9430379746835444,366.780487804878,5.0,0.6666666666666666,6.333333333333333,0.0,28.77777777777778
LRD,2008,10,2.0,0.010256410256410256,35.0,0.1794871794871795,195.0,-0.48186528497409326,-0.5440414507772021,358.2307692307692,8.722222222222221,0.0,6.666666666666667,0.0,25.166666666666668
LRD,2008,11,0.0,0.0,42.0,0.22826086956521738,184.0,2.1793478260869565,-0.358695652173913,358.6195652173913,15.941176470588236,1.2352941176470589,22.352941176470587,0.0,19.352941176470587
LRD,2008,12,5.0,0.024752475247524754,72.0,0.3564356435643564,202.0,10.715736040609137,9.846938775510203,354.86633663366337,10.790697674418604,12.046511627906977,10.348837209302326,0.0,29.162790697674417
LSE,2008,1,25.0,0.15432098765432098,55.0,0.3395061728395062,162.0,14.737226277372264,24.32116788321168,190.37037037037038,12.038461538461538,0.0,27.326923076923077,0.0,29.75
LSE,2008,2,22.0,0.1527777777777778,66.0,0.4583333333333333,144.0,17.778688524590162,27.57377049180328,195.86805555555554,3.4833333333333334,0.2833333333333333,26.166666666666668,0.0,30.4
LSE,2008,3,10.0,0.06451612903225806,50.0,0.3225806451612903,155.0,10.641379310344828,12.606896551724137,196.0,6.846153846153846,0.5641025641025641,24.564102564102566,0.0,30.307692307692307
LSE,2008,4,7.0,0.04142011834319527,39.0,0.23076923076923078,169.0,2.314814814814815,3.728395061728395,187.45562130177515,3.75,0.041666666666666664,25.958333333333332,0.0,22.0
LSE,2008,5,2.0,0.0125,31.0,0.19375,160.0,9.246835443037975,9.613924050632912,193.03125,36.833333333333336,0.8666666666666667,25.6,0.0,17.5
LSE,2008,6,13.0,0.06701030927835051,62.0,0.31958762886597936,194.0,6.375690607734807,8.396648044692737,191.49484536082474,2.8076923076923075,0.0,29.442307692307693,0.0,18.01923076923077
LSE,2008,7,5.0,0.024509803921568627,58.0,0.28431372549019607,204.0,5.060301507537688,3.9899497487437188,189.85294117647058,12.25,0.5,28.02777777777778,0.0,19.97222222222222
LSE,2008,8,4.0,0.020942408376963352,25.0,0.13089005235602094,191.0,0.45454545454545453,-3.374331550802139,194.60732984293193,15.0,0.0,34.333333333333336,0.0,22.333333333333332
LSE,2008,9,5.0,0.028409090909090908,38.0,0.2159090909090909,176.0,2.9005847953216373,3.5294117647058822,198.8068181818182,0.0,0.0,30.636363636363637,0.0,28.181818181818183
LSE,2008,10,0.0,0.0,25.0,0.1404494382022472,178.0,-2.707865168539326,-5.117977528089888,198.45505617977528,5.0,0.0,32.666666666666664,0.0,21.466666666666665
LSE,2008,11,2.0,0.014084507042253521,23.0,0.1619718309859155,142.0,-0.5428571428571428,-0.8,196.26760563380282,3.05,0.05,18.65,0.0,22.65
LSE,2008,12,16.0,0.12307692307692308,55.0,0.4230769230769231,130.0,19.695652173913043,30.657894736842106,204.76923076923077,9.59322033898305,0.8305084745762712,24.8135593220339,0.0,27.084745762711865
LWB,2008,5,0.0,0.0,10.0,0.3225806451612903,31.0,8.0,7.709677419354839,369.0,80.0,0.0,6.333333333333333,0.0,0.0
